stars,Alcohol,BikeParking,BusinessAcceptsCreditCards,BusinessParking,DogsAllowed,GoodForKids,HasTV,NoiseLevel,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WiFi
4.07518797,2,1,1,1,1,1,-1,1,1,-1,1,2,1,1,1,2
3.746478873,0,-1,1,1,0,1,-1,1,-1,-1,-1,1,-1,0,1,2
4.16271722,0,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,2
3.111111111,0,1,1,1,1,1,1,2,1,-1,1,1,-1,-1,1,2
3.813060179,0,-1,1,0,0,1,-1,1,-1,-1,1,2,-1,0,1,-1
4.076923077,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,-1,1,2
3.375,0,1,0,0,0,1,-1,0,-1,-1,1,1,-1,0,1,2
3.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41509434,0,1,1,0,0,1,1,-1,-1,-1,1,2,-1,-1,1,2
3.0625,0,0,0,0,0,1,0,0,1,-1,-1,2,-1,0,-1,2
3.842105263,0,-1,0,1,0,1,1,1,-1,-1,1,2,-1,1,1,-1
3.3,2,1,1,1,0,1,1,-1,1,-1,1,1,1,0,1,-1
4.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
3,0,0,0,0,0,1,1,0,1,-1,1,1,-1,0,1,0
3.352941176,0,1,1,0,0,1,-1,0,-1,-1,-1,1,-1,0,1,0
4.8,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,0,0,0
4.192307692,1,1,1,1,0,1,-1,0,1,0,1,2,-1,0,1,2
3.781818182,2,1,1,1,1,1,-1,1,1,1,1,2,-1,1,1,2
2,0,1,0,0,0,1,-1,1,-1,-1,-1,1,-1,0,1,2
2.402439024,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.857843137,2,1,1,0,0,1,-1,1,1,1,1,2,-1,1,1,2
4.591304348,2,0,1,1,0,1,1,1,1,-1,1,2,1,1,1,2
3.53125,2,1,0,1,-1,1,-1,1,1,-1,1,2,-1,1,1,2
3.6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0
3.15,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
2.727272727,2,1,1,1,0,-1,1,1,1,-1,1,2,-1,1,1,2
3.6,1,1,0,0,0,1,-1,1,1,0,1,2,0,1,1,0
3.333333333,0,0,0,0,0,1,-1,1,-1,-1,-1,1,-1,0,1,0
3.71641791,2,1,0,1,0,-1,-1,1,1,-1,1,2,1,0,-1,2
3.913934426,0,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,2
3.723076923,2,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,2
4.033333333,0,-1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3.9125,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,1,1,-1
3.090909091,0,1,0,0,0,1,0,0,0,-1,1,2,1,0,0,2
3.859649123,0,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,-1
4.098360656,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,1,1,-1
4.165347405,0,1,1,1,-1,1,-1,1,1,-1,1,2,-1,1,1,-1
4.147540984,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,1,1,2
3.583333333,0,-1,-1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
4.333333333,0,0,1,1,0,1,-1,1,-1,-1,1,1,1,0,1,-1
3.086956522,0,1,0,1,0,1,1,1,-1,-1,1,2,1,1,1,2
3.986111111,2,1,1,1,0,-1,1,1,-1,-1,1,3,1,0,1,-1
2.686567164,0,1,0,1,0,1,-1,1,-1,-1,1,2,1,0,1,2
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.373737374,2,1,1,1,0,-1,1,1,1,-1,1,2,1,0,1,2
3.328767123,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
3.663043478,2,1,1,1,0,1,1,1,1,1,1,2,1,0,1,2
3.555555556,0,1,0,0,0,1,-1,1,1,-1,-1,2,-1,0,-1,-1
3.738095238,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.5,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2
3.75,0,0,1,0,0,1,0,0,0,-1,1,1,-1,0,1,0
4.375,0,1,1,1,0,1,1,2,-1,-1,1,1,-1,0,1,2
4.02,0,1,1,0,0,1,1,1,-1,-1,-1,1,-1,-1,1,2
2.52173913,2,1,0,1,-1,1,1,0,1,1,1,2,1,1,1,2
4.25,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0
4,0,-1,1,1,1,0,0,0,1,-1,0,1,0,0,-1,2
3.2,2,1,0,0,0,1,1,1,-1,-1,1,2,1,0,1,2
4.090909091,0,1,0,1,0,1,0,0,1,-1,1,2,0,0,1,-1
3.875,0,-1,0,0,0,1,1,0,-1,-1,1,1,-1,0,1,2
4.213793103,0,1,1,1,-1,-1,-1,1,1,-1,1,2,-1,-1,1,2
2.361111111,0,1,1,1,0,1,-1,1,-1,-1,1,2,1,0,1,-1
2.563492063,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
4.317880795,2,-1,0,1,-1,-1,1,2,1,-1,1,4,1,1,-1,2
3.54,0,1,1,1,0,1,1,1,1,-1,1,1,-1,0,1,-1
4.338709677,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,1,1,-1
3.158536585,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
3.428571429,2,-1,0,0,0,1,1,1,-1,-1,1,2,-1,0,1,2
4.034482759,0,-1,1,1,0,1,-1,1,-1,-1,1,2,1,0,1,2
3.581196581,2,1,1,1,0,-1,-1,1,1,-1,1,2,1,0,1,2
2.786116323,2,-1,1,1,0,1,-1,1,1,-1,1,2,1,0,1,-1
3.881967213,2,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,2
4.454545455,0,-1,1,1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,2
3.983576642,2,-1,1,1,0,-1,-1,1,-1,-1,1,4,1,1,-1,-1
4.090909091,0,1,0,0,0,0,-1,0,-1,1,0,2,-1,1,1,2
3.379310345,2,1,0,1,0,-1,-1,1,-1,-1,1,2,1,0,-1,2
3.93877551,0,-1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
2.166666667,0,0,1,0,0,0,-1,-1,1,1,1,2,-1,0,1,-1
3.5,1,1,1,1,0,1,1,1,1,-1,1,1,-1,0,1,-1
2.525510204,2,-1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,1
1.5,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
2.842105263,1,1,0,1,0,1,1,1,1,-1,1,2,-1,0,1,-1
3.5,0,1,0,0,0,1,0,0,-1,-1,-1,2,-1,0,1,-1
3.944444444,0,1,0,0,0,-1,-1,1,1,-1,-1,2,-1,-1,1,2
3.534883721,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,1,1,2
4.75,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
3,2,1,0,1,-1,-1,1,1,1,1,1,2,1,1,1,2
2.855034265,1,-1,1,1,0,1,1,1,-1,-1,1,2,-1,0,-1,-1
4,0,0,1,1,0,1,-1,1,1,1,-1,1,0,0,1,0
3.776811594,1,1,1,1,-1,1,-1,1,-1,-1,1,2,1,0,1,-1
2.928571429,2,1,1,1,0,0,1,0,1,-1,0,0,1,1,1,2
4.666666667,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2
4.024793388,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,0,1,2
3.131578947,0,1,1,1,0,1,-1,2,1,-1,1,1,-1,-1,1,2
3.752212389,0,1,1,1,0,1,1,2,1,-1,-1,2,-1,1,1,2
4.051282051,0,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,2
2.25,0,-1,0,0,0,1,-1,1,1,-1,1,2,1,0,1,2
4.621621622,0,1,1,1,0,1,-1,2,1,-1,1,1,-1,-1,1,2
2.840909091,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,2
3.847826087,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
3.740740741,0,1,0,1,0,1,-1,-1,1,-1,1,2,-1,0,1,2
3.166666667,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,1,0
3.5,2,1,0,1,0,1,1,-1,1,-1,1,2,1,0,1,2
3.916666667,2,0,0,1,0,0,0,1,-1,-1,1,2,-1,0,1,2
1.939393939,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.362068966,2,-1,1,1,0,1,1,1,1,-1,1,2,1,0,1,2
4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2
3.090909091,0,1,1,1,0,1,-1,1,1,1,1,2,-1,1,1,-1
4.25,1,-1,0,0,0,1,1,1,-1,-1,1,1,-1,1,1,2
4.6,1,-1,1,0,0,1,1,1,-1,-1,1,1,-1,1,1,0
4.071808511,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,0,1,-1
2.857142857,0,-1,0,0,0,1,-1,1,-1,-1,1,1,-1,0,1,2
3.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.583333333,2,0,0,1,0,0,0,0,1,-1,1,2,-1,0,-1,0
3.846153846,0,1,1,0,0,1,1,2,-1,-1,1,1,1,1,1,2
3.666666667,0,0,1,0,0,-1,-1,1,-1,0,-1,2,-1,0,1,0
4,1,0,0,1,0,1,1,2,-1,1,1,1,1,1,1,2
4.331050228,1,1,1,0,0,1,-1,1,-1,-1,1,2,-1,1,1,2
2.5,1,1,0,0,0,1,1,1,-1,-1,1,1,-1,0,1,-1
4.179487179,2,1,-1,1,0,-1,1,2,1,-1,1,2,-1,0,1,2
3.778409091,2,-1,1,1,0,-1,-1,1,1,-1,1,3,1,1,1,2
3.026143791,1,1,1,1,0,1,1,1,-1,-1,1,2,-1,1,1,2
4.129896907,2,1,1,1,0,1,-1,1,1,-1,1,2,1,0,1,2
4.605504587,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,2
2,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,-1,0
3.375,2,0,0,1,0,1,1,2,1,-1,1,2,1,0,-1,-1
3.913516976,2,1,1,1,1,1,1,1,1,-1,1,2,1,0,1,2
2.2,0,1,-1,0,0,1,-1,2,1,-1,-1,1,-1,-1,1,2
3.5,0,0,0,0,0,0,1,2,1,-1,1,1,-1,0,1,2
4.666666667,0,1,0,0,0,1,1,1,1,-1,1,2,1,1,1,0
3.442307692,0,1,1,0,0,1,1,2,1,-1,1,1,-1,0,1,-1
2.761904762,0,1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
3.861111111,0,1,-1,1,0,1,-1,1,-1,-1,-1,1,-1,0,1,-1
3.907216495,0,1,1,0,0,1,1,1,1,-1,1,2,-1,0,1,2
4.53125,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4.378746594,2,1,1,1,1,-1,1,1,1,-1,1,3,1,1,1,-1
3.734177215,0,-1,1,1,0,1,1,1,-1,-1,-1,2,-1,0,1,-1
3.666666667,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,-1
3.950570342,1,1,0,1,0,1,-1,1,-1,-1,1,2,1,1,1,2
1.807692308,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,1,1,2
4.136363636,0,1,0,0,0,1,1,-1,1,-1,1,2,-1,0,1,-1
3.139534884,2,1,1,1,0,-1,1,1,-1,-1,1,2,-1,0,1,-1
3.101265823,0,-1,1,0,0,1,-1,1,-1,-1,1,1,-1,1,1,2
2.333333333,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0
4.467741935,0,-1,1,1,0,1,-1,0,-1,-1,-1,2,-1,0,1,0
4.083333333,0,1,1,1,0,1,1,2,1,1,1,1,-1,-1,1,2
3.364864865,0,1,1,1,0,1,1,1,1,1,1,1,-1,0,1,2
4.177419355,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,1,1,-1
3.822222222,0,1,0,1,0,1,1,1,1,-1,-1,1,-1,0,1,-1
3.865384615,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
4.526119403,0,1,1,1,0,1,1,1,-1,-1,1,2,-1,0,1,-1
3.333333333,0,-1,1,1,0,1,1,0,1,-1,1,1,-1,0,1,0
3.6,0,0,1,1,0,1,0,0,1,-1,1,1,-1,0,1,0
4.172413793,0,1,0,1,-1,1,-1,1,1,-1,1,2,-1,1,1,2
3.125,1,-1,0,1,0,1,1,1,-1,-1,-1,2,-1,0,1,2
3.900383142,2,-1,1,1,0,1,-1,1,-1,-1,1,2,1,1,1,2
4.263157895,2,0,0,1,0,1,-1,1,-1,1,1,2,1,0,1,-1
4.25,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,1,2
4.170212766,0,-1,1,0,0,1,-1,2,-1,1,1,2,-1,0,1,-1
3.16,2,1,0,0,-1,-1,1,-1,1,-1,1,2,1,1,1,2
2.925925926,0,-1,0,0,0,1,-1,1,-1,-1,1,2,-1,0,1,0
3.5,0,0,1,0,0,1,1,0,0,-1,1,0,-1,0,-1,0
2.771084337,0,1,1,1,0,1,1,-2,-1,-1,1,2,-1,1,1,2
3.95,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,2
3.755555556,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,1,1,2
4.142857143,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2
3.753180662,0,1,1,1,-1,1,-1,1,-1,-1,1,2,1,1,1,-1
4.55,2,1,-1,0,0,-1,1,-2,1,-1,-1,1,-1,0,1,-1
3.416666667,0,1,1,1,0,1,1,1,-1,-1,1,2,-1,0,1,2
3.60840708,2,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,-1
3.777777778,0,1,1,1,-1,1,1,0,1,1,-1,1,-1,-1,1,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.581395349,2,-1,1,1,0,-1,1,1,-1,-1,1,2,1,0,1,2
3.083333333,0,0,0,0,0,1,1,1,-1,0,1,1,0,0,0,0
4.175925926,2,1,1,1,-1,-1,1,1,1,-1,1,2,1,1,1,2
3.117647059,0,-1,0,0,-1,1,-1,2,-1,-1,1,1,-1,-1,-1,-1
4.3125,0,0,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,0
4.4375,0,0,0,0,0,1,1,0,0,-1,0,0,1,0,1,0
1.666666667,0,1,0,0,0,1,0,0,1,-1,1,1,-1,0,1,0
3.052631579,2,0,1,1,0,1,-1,2,1,-1,1,2,1,0,1,-1
4.029411765,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,-1,1,-1
3.845930233,0,1,1,0,0,1,-1,1,1,-1,1,2,-1,1,1,-1
3.181818182,2,1,0,1,0,1,1,1,1,-1,1,2,1,0,1,2
3.736842105,2,1,0,0,0,1,-1,2,-1,-1,-1,2,-1,1,1,2
2.8,0,1,0,1,0,1,1,1,-1,-1,1,2,1,1,1,2
4.096774194,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,2
2.744680851,2,1,0,1,0,-1,1,1,1,-1,1,2,1,0,1,2
4.66013986,2,1,1,1,-1,-1,-1,2,1,-1,1,3,1,1,-1,2
2.512820513,2,0,1,1,0,1,1,1,1,-1,1,2,1,0,-1,2
3.78,2,1,1,1,0,1,1,1,1,-1,1,2,1,1,1,2
2.75,0,1,0,1,0,1,-1,1,1,-1,1,2,-1,0,1,2
3.769230769,1,0,0,1,0,1,1,1,-1,-1,1,2,-1,0,1,-1
1.85,0,-1,1,0,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.934065934,0,1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,-1
4.343589744,0,1,-1,1,0,1,-1,1,-1,-1,-1,1,-1,1,1,-1
3.888888889,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,1,0
3.533333333,0,1,0,1,0,1,1,1,1,-1,1,2,-1,1,1,2
3.846153846,2,1,1,0,0,1,-1,0,-1,-1,1,1,1,1,1,0
4.488888889,2,-1,0,1,-1,-1,-1,2,1,-1,1,2,1,1,-1,2
1.666666667,0,-1,0,0,-1,1,-1,0,-1,-1,0,0,-1,-1,1,-1
4,0,-1,1,0,0,-1,1,0,-1,1,1,2,-1,0,1,0
4.327586207,0,0,1,0,0,1,-1,0,1,-1,1,1,-1,0,-1,2
4.4,0,0,0,0,-1,0,0,0,0,0,0,2,0,0,0,2
3.88277512,2,-1,1,1,0,1,1,1,-1,-1,1,2,-1,0,1,2
3.366995074,2,1,1,1,0,1,1,1,1,-1,1,2,-1,1,1,-1
3.142857143,0,0,0,0,0,1,1,0,-1,-1,1,2,-1,0,1,0
3.166666667,2,0,1,0,0,-1,0,1,1,-1,1,4,1,0,-1,0
4.220588235,0,1,1,1,0,1,-1,1,1,-1,-1,2,-1,1,1,2
1.535714286,0,0,1,1,0,1,-1,1,-1,-1,1,2,-1,0,-1,1
3.425925926,0,1,1,1,0,1,1,1,1,-1,1,1,-1,0,1,-1
2.727272727,0,0,0,0,0,1,1,1,-1,-1,1,1,-1,0,1,0
2.375,0,1,0,0,0,1,1,2,-1,-1,1,1,-1,0,1,2
3.13,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
4.117647059,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
3.413333333,0,1,1,1,0,1,1,1,1,1,1,1,-1,0,1,2
2.5,2,1,1,0,0,0,1,0,0,-1,-1,0,1,1,1,0
3.93442623,2,-1,1,1,0,1,1,1,1,-1,1,2,1,0,1,2
3.5,0,1,1,0,0,1,1,1,1,-1,1,1,-1,0,1,-1
2.916666667,0,1,1,1,0,1,-1,1,1,1,1,1,-1,0,1,2
2.107142857,1,1,1,0,0,1,1,1,1,-1,1,2,-1,1,1,2
3.578947368,1,1,0,0,0,1,-1,-2,1,-1,1,2,1,1,1,2
3.296296296,2,1,0,1,0,1,-1,1,1,-1,1,2,1,0,1,2
3.857142857,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,0
2.6,0,0,0,0,0,-1,0,0,0,0,1,1,-1,0,1,0
2.8,0,0,0,0,0,1,1,2,0,0,1,1,1,1,1,2
4.172413793,2,1,1,1,0,-1,1,1,-1,1,1,2,-1,1,1,2
4.333333333,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0
3.734375,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,2
3.580645161,0,1,1,1,0,1,1,1,1,-1,1,2,1,0,1,2
4.344262295,1,1,0,0,0,1,-1,2,-1,-1,1,2,1,0,1,2
4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
3.418918919,0,1,1,0,0,1,1,1,1,1,1,2,-1,-1,1,2
5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.048780488,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,-1
4.20661157,2,1,1,1,-1,1,-1,1,-1,-1,1,2,1,1,1,-1
3.588235294,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3,0,1,0,1,0,1,-1,1,1,-1,1,2,-1,-1,1,2
3.789473684,0,-1,1,1,-1,1,1,2,-1,-1,-1,1,-1,-1,1,-1
2.653846154,0,-1,1,1,-1,1,1,2,-1,1,1,1,-1,-1,1,2
4.32967033,0,1,-1,0,0,1,-1,1,-1,-1,-1,1,-1,1,1,-1
3.473684211,0,-1,0,0,0,1,1,0,-1,-1,1,2,-1,0,1,2
3.111111111,0,1,1,0,0,1,-1,1,1,-1,1,1,-1,0,1,0
3.21875,2,1,1,1,0,-1,-1,1,1,-1,1,2,1,0,1,2
3.936,1,1,1,1,1,1,-1,1,1,-1,1,2,1,1,1,2
3.935064935,0,1,1,1,0,1,1,1,1,-1,1,2,1,1,1,-1
3.666666667,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
3.333333333,0,0,0,0,0,1,0,0,-1,-1,1,0,0,0,0,0
2.717391304,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
4.125,0,0,1,0,0,1,1,2,0,-1,1,1,-1,0,1,2
3.428571429,0,-1,0,0,0,1,-1,1,-1,0,-1,1,-1,-1,1,-1
3.861261261,2,1,1,1,0,1,-1,1,-1,-1,1,2,-1,1,1,2
3.714285714,0,1,-1,1,0,1,-1,1,-1,-1,1,1,-1,1,1,-1
2.366666667,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
3.19047619,1,1,0,1,0,1,-1,1,-1,-1,1,2,-1,1,1,-1
3.846153846,2,1,1,1,-1,1,1,2,1,-1,1,1,-1,1,1,2
3.714285714,0,1,0,1,0,1,1,2,-1,-1,1,2,-1,0,1,2
2.760869565,0,1,0,1,0,1,-1,1,-1,-1,1,2,-1,0,1,-1
4.225025227,1,1,1,1,0,1,1,1,1,-1,1,2,-1,0,1,2
1.25,0,0,1,0,0,1,0,0,-1,-1,1,1,-1,0,-1,0
3.278481013,0,1,0,1,0,1,-1,2,-1,-1,-1,2,-1,0,1,0
2.696,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,1,1,2
2,0,1,0,0,0,1,-1,1,-1,-1,1,1,-1,-1,1,-1
4.25,0,0,1,0,0,1,0,0,0,-1,1,0,0,0,1,0
3.823529412,2,1,0,1,0,-1,-1,2,1,-1,1,2,1,0,1,-1
3.25,0,-1,0,0,0,0,0,0,-1,0,0,1,0,0,1,2
5,2,-1,0,1,-1,0,1,0,-1,1,0,0,1,1,1,2
4.333333333,0,1,0,0,0,1,0,1,0,0,1,1,0,-1,0,0
2.739130435,0,1,0,0,0,1,-1,1,1,-1,1,2,-1,0,1,-1
4,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2.828571429,0,1,1,0,0,1,1,1,-1,-1,1,1,-1,1,1,-1
2.95,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
4.157894737,0,-1,1,1,0,-1,1,1,-1,-1,1,2,-1,0,1,2
4.071428571,1,0,0,0,0,1,-1,1,-1,-1,1,2,-1,0,1,2
4.617283951,0,1,1,1,-1,1,1,1,-1,1,1,1,-1,-1,1,2
3.597222222,2,1,1,1,0,1,1,1,1,-1,1,2,1,0,1,2
4.396296296,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,-1,1,2
3.625,0,0,1,0,0,0,0,0,-1,0,0,2,0,0,0,0
3.204545455,2,1,1,1,0,1,-1,1,1,-1,1,2,1,1,1,-1
4.094736842,0,1,1,1,0,1,1,1,-1,-1,1,1,-1,0,1,2
4.473684211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.076923077,0,1,1,0,0,1,-1,0,-1,-1,1,1,-1,0,1,2
3.571428571,0,-1,0,0,0,0,1,2,-1,-1,-1,1,-1,0,1,-1
4.415162455,0,1,1,1,0,1,-1,1,1,1,1,1,-1,0,1,2
4.629213483,0,1,1,0,0,1,1,2,-1,-1,1,1,-1,0,1,-1
3.091954023,2,1,0,1,0,-1,-1,1,1,-1,1,2,1,0,1,2
3.351047904,2,-1,1,1,0,1,1,-1,1,-1,1,2,1,1,1,-1
3.48,0,-1,1,1,0,1,1,-2,-1,-1,1,2,-1,1,1,2
4.578947368,0,0,0,0,0,1,0,0,0,0,1,0,-1,0,0,0
3,0,1,0,0,0,1,1,0,1,1,1,1,-1,0,1,0
4.5,0,0,1,0,0,1,1,0,0,-1,1,1,-1,0,1,0
3.666666667,0,0,0,0,0,-1,0,0,0,-1,1,0,-1,0,1,0
3.193548387,0,1,1,1,0,1,1,1,-1,-1,1,2,-1,0,1,2
4.413740458,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,0,1,-1
3.369458128,2,-1,0,1,0,1,1,1,1,-1,1,3,1,0,-1,2
3.762195122,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,-1
2.396226415,0,-1,1,1,0,1,-1,1,-1,-1,1,1,-1,0,1,2
2.608333333,0,1,1,1,0,1,-1,1,-1,-1,1,1,-1,1,1,2
3.940594059,2,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,2
3.684975767,2,1,1,1,0,1,1,1,1,-1,1,2,1,0,1,2
4.555555556,0,0,0,1,0,1,1,2,0,-1,1,1,-1,-1,1,2
4.14893617,0,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,-1
3,2,0,0,0,0,-1,-1,1,1,-1,1,0,0,0,-1,0
2.384615385,0,0,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
4.666666667,0,0,1,0,0,1,0,0,0,0,1,1,-1,0,1,-1
5,0,0,1,0,-1,0,0,0,0,0,0,3,0,0,0,2
2.666666667,0,-1,1,0,0,-1,1,-1,-1,-1,1,1,-1,-1,1,-1
3.333333333,2,1,1,1,-1,-1,1,0,-1,-1,1,2,1,1,1,2
2.959459459,0,0,1,1,0,1,-1,2,1,-1,1,2,-1,0,1,2
4.4,0,1,1,1,0,1,1,1,1,-1,1,1,1,0,1,2
3.130434783,1,0,0,0,0,1,1,1,1,-1,-1,2,-1,0,1,0
3.8125,2,1,0,0,0,-1,-1,1,-1,-1,1,4,1,1,1,0
4.090909091,2,1,0,1,0,1,-1,2,1,-1,1,2,1,0,-1,-1
3.142857143,0,0,0,0,0,1,0,0,0,-1,1,2,1,0,1,0
3.661354582,1,1,1,1,0,1,-1,-1,1,-1,1,2,-1,1,1,2
3.185185185,2,1,1,0,0,1,1,1,-1,-1,1,2,-1,0,1,2
2.160493827,0,1,1,0,0,1,1,-1,-1,-1,1,1,-1,1,1,2
3.25,0,0,0,0,0,1,0,0,0,-1,1,0,-1,0,1,0
3.736842105,0,1,0,1,0,1,1,1,-1,-1,1,2,-1,0,1,-1
2.739130435,0,-1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
3.553191489,2,-1,0,1,-1,0,1,0,1,0,1,2,1,0,1,0
3.536873156,2,1,1,1,0,1,1,1,1,-1,1,2,1,1,1,2
4.441176471,1,-1,0,1,-1,1,-1,1,-1,-1,1,2,1,1,1,2
4.274509804,0,-1,-1,1,0,1,1,1,-1,-1,-1,1,-1,1,1,2
3.946236559,1,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,-1
3.754901961,0,1,1,1,0,1,-1,1,1,-1,1,1,-1,0,1,2
2.416666667,0,-1,1,0,0,1,1,1,-1,-1,1,1,-1,1,1,2
4.434782609,0,-1,0,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,2
4.032967033,0,1,1,1,-1,1,-1,2,-1,1,-1,1,-1,-1,1,-1
3.7,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2
3.5,0,0,0,0,0,1,1,1,-1,-1,1,2,1,1,1,2
4.172413793,2,-1,0,0,0,1,-1,1,-1,1,1,2,1,0,1,-1
3.681818182,2,-1,0,1,0,1,-1,1,-1,-1,1,4,1,1,1,2
3.888888889,0,0,0,0,0,1,0,1,0,-1,1,1,1,0,1,2
3.170731707,2,1,1,1,0,-1,1,1,-1,-1,1,2,-1,1,1,2
4.420560748,0,1,1,1,0,1,-1,1,1,-1,1,2,-1,0,1,2
3,0,0,0,0,0,1,0,0,0,-1,-1,2,1,0,1,0
2.421052632,0,-1,1,1,0,1,-1,1,-1,-1,1,2,-1,0,1,2
3.1,0,1,1,0,0,1,1,1,-1,-1,1,1,-1,0,1,-1
4.622377622,0,1,1,1,0,1,1,2,1,-1,1,1,-1,-1,1,2
4.607142857,0,1,1,0,0,0,0,0,1,-1,0,2,0,0,0,2
3.828571429,1,1,0,1,-1,1,1,1,-1,-1,-1,2,1,1,1,2
